total mean
0.864035	0.000000	0.775609	0.531494	0.760369	0.544121	0.760717	0.541227	0.710277	0.575306	0.710349	0.578073	0.687676	0.540415	0.650249	0.527869	0.667705	0.480947	0.643326	0.499563	0.639535	0.532588	0.649178	0.495098	0.659930	0.450133	0.762222	0.455903	0.637496	0.489042	0.660406	0.495483	0.654881	0.519621
mean of class
0.728070	0.000000	0.632543	0.516992	0.618377	0.489672	0.655495	0.472269	0.599666	0.530661	0.640182	0.544911	0.634262	0.484230	0.576242	0.482582	0.621184	0.437802	0.582002	0.500262	0.565496	0.570543	0.573325	0.512044	0.576734	0.430499	0.770189	0.432648	0.531646	0.493005	0.577117	0.493197	0.582925	0.529078
1.000000	0.000000	0.918674	0.545995	0.902360	0.598571	0.865939	0.610185	0.820889	0.619951	0.780516	0.611235	0.741091	0.596600	0.724255	0.573157	0.714225	0.524093	0.704650	0.498864	0.713573	0.494634	0.725030	0.478152	0.743126	0.469767	0.754256	0.479159	0.743347	0.485078	0.743696	0.497769	0.726838	0.510164
SW
22.570175	0.000000	1.608832	-3.973245	0.669693	4.679830	0.320337	-2.359652	1.589639	-2.862024	-0.154371	-2.107746	3.162131	3.104825	-0.136495	-1.727571	1.444211	3.321854	4.042054	-0.491869	1.905391	-1.813168	0.773089	-5.126640	-4.121239	7.345473	-3.124154	-1.087904	2.481014	-3.544937	1.890617	-0.210882	1.570661	1.901420
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.608832	0.000000	14.842330	3.628232	5.918677	-1.625755	4.041720	-4.002502	6.536402	-1.723049	4.707522	0.028519	3.942520	1.548023	1.515591	0.902332	4.001552	2.798737	4.092442	3.168564	-0.134448	4.690717	4.234944	-1.230607	2.590013	0.722433	1.676322	2.721939	2.360585	3.264069	0.565738	-1.213365	2.752606	0.712551
-3.973245	0.000000	3.628232	15.417074	-2.029260	-3.677147	-2.262371	5.113470	-5.951179	6.224733	-2.353140	5.658431	-5.430817	2.156203	-6.771355	4.485533	-4.558288	0.105485	-6.707447	4.155536	-8.150620	0.988914	-2.860168	1.333956	-2.671475	-4.943596	0.238075	1.852948	-1.251503	5.089384	-4.919929	-0.131069	-3.074151	0.331934
0.669693	0.000000	5.918677	-2.029260	15.489456	-0.046811	5.305370	-5.048226	8.414308	-3.011906	7.441052	0.753349	8.244048	2.493650	5.364179	-0.126898	5.514382	0.255195	5.091738	0.844805	3.233707	4.369418	6.022611	2.510907	3.263278	1.578923	4.228563	5.568028	1.200807	1.003804	4.302852	0.699825	3.282153	0.510452
4.679830	0.000000	-1.625755	-3.677147	-0.046811	15.483314	-1.013661	2.754290	-3.793124	0.154955	-6.476844	1.927716	-7.596075	3.441732	-9.688782	1.057506	-7.701914	-0.215013	-4.650709	-2.880373	-2.447554	-3.256301	-4.855245	-5.385777	-4.498423	0.494828	-3.666145	-3.270731	-0.618006	-3.990932	0.242526	3.811669	-0.014775	3.476825
0.320337	0.000000	4.041720	-2.262371	5.305370	-1.013661	13.528763	-3.880234	6.328889	-4.156779	6.803015	-0.790583	11.939698	-1.119309	11.029045	-0.840446	6.850154	1.430591	7.712235	4.633651	10.339481	4.832122	4.525397	0.877365	2.634353	3.126863	2.471676	2.714082	2.407798	0.276957	3.121723	-0.006395	6.235704	1.030245
-2.359652	0.000000	-4.002502	5.113470	-5.048226	2.754290	-3.880234	19.841226	-10.110297	7.404513	-10.587330	7.164072	-10.802279	5.137685	-9.256017	7.197834	-13.620411	-0.584293	-12.017519	1.817227	-8.489470	-5.531076	-8.085166	-0.927078	-4.625597	-3.068339	-5.192428	-0.943159	-5.769059	2.093710	-4.981310	2.895958	-4.294292	5.679723
1.589639	0.000000	6.536402	-5.951179	8.414308	-3.793124	6.328889	-10.110297	18.942223	-6.639820	13.097109	-4.586216	13.344376	-0.906928	15.436459	-2.159231	14.297870	3.627964	14.735162	1.138130	10.012681	6.603117	6.874206	4.298605	6.746730	4.485678	2.380183	3.845288	4.027171	-0.409180	5.035040	-2.504031	4.462627	-1.555508
-2.862024	0.000000	-1.723049	6.224733	-3.011906	0.154955	-4.156779	7.404513	-6.639820	19.193007	-8.194224	8.026970	-10.098560	5.704540	-9.783004	6.110028	-9.964500	0.410759	-14.887733	0.065085	-12.104043	0.137591	-9.274652	2.681466	-6.369216	-1.812028	-4.648010	1.634455	-3.731599	1.026197	-6.037280	-1.841068	-6.022044	1.478678
-0.154371	0.000000	4.707522	-2.353140	7.441052	-6.476844	6.803015	-10.587330	13.097109	-8.194224	23.683992	-3.925639	16.155254	-4.173401	17.713882	-0.075589	20.675668	1.850533	13.958253	3.690622	13.503903	8.804681	13.598168	4.161331	7.510700	3.909205	6.622026	6.653753	7.982007	3.649361	4.654811	-0.344095	5.774271	-2.704656
-2.107746	0.000000	0.028519	5.658431	0.753349	1.927716	-0.790583	7.164072	-4.586216	8.026970	-3.925639	18.573779	-5.078145	7.877122	-5.236017	5.603755	-7.691006	0.437128	-11.552474	4.594867	-7.289532	0.015994	-8.616023	4.615354	-7.794152	0.084934	-3.271126	0.328263	-6.716900	3.843927	-7.193831	-0.350687	-4.095044	0.082612
3.162131	0.000000	3.942520	-5.430817	8.244048	-7.596075	11.939698	-10.802279	13.344376	-10.098560	16.155254	-5.078145	28.679184	-2.408517	25.456827	-4.509686	20.069989	0.758332	17.674449	7.517518	19.300119	7.063995	13.398964	3.413394	8.129332	7.011633	8.543376	5.602169	4.977997	2.885170	4.051328	-1.482292	9.348978	-0.450728
3.104825	0.000000	1.548023	2.156203	2.493650	3.441732	-1.119309	5.137685	-0.906928	5.704540	-4.173401	7.877122	-2.408517	16.658387	-5.497470	2.368744	-6.633229	6.955244	-7.802773	6.920054	-7.002908	2.588482	-8.943677	2.070377	-4.707934	1.085545	-5.737148	1.284678	-5.329027	1.520375	-5.412770	0.588772	-3.254142	2.969574
-0.136495	0.000000	1.515591	-6.771355	5.364179	-9.688782	11.029045	-9.256017	15.436459	-9.783004	17.713882	-5.236017	25.456827	-5.497470	32.963430	-4.047620	21.342849	2.548106	20.541468	6.575861	21.333992	7.203679	14.434404	7.491766	10.829463	7.468232	9.579487	4.448560	7.138358	3.967077	6.299385	-1.216342	8.999563	-1.732183
-1.727571	0.000000	0.902332	4.485533	-0.126898	1.057506	-0.840446	7.197834	-2.159231	6.110028	-0.075589	5.603755	-4.509686	2.368744	-4.047620	15.570673	-4.573888	4.399534	-7.776935	6.326660	-7.862377	5.764041	-5.412167	3.733608	-6.155349	3.195882	-4.939000	4.131424	-4.505222	3.661579	-5.349201	2.425025	-3.787340	3.352940
1.444211	0.000000	4.001552	-4.558288	5.514382	-7.701914	6.850154	-13.620411	14.297870	-9.964500	20.675668	-7.691006	20.069989	-6.633229	21.342849	-4.573888	30.197351	-1.201805	18.077651	2.863736	18.057844	7.305098	15.916003	0.893195	12.928594	3.034848	9.773677	4.481489	10.229229	1.684698	7.127703	-0.149946	7.355793	-0.571237
3.321854	0.000000	2.798737	0.105485	0.255195	-0.215013	1.430591	-0.584293	3.627964	0.410759	1.850533	0.437128	0.758332	6.955244	2.548106	4.399534	-1.201805	19.078546	0.358353	9.931550	-2.682971	9.853700	-4.715622	6.856344	-4.206597	10.196492	-5.072576	6.548876	-4.266338	2.393794	-3.515849	4.372171	-1.825848	0.923263
4.042054	0.000000	4.092442	-6.707447	5.091738	-4.650709	7.712235	-12.017519	14.735162	-14.887733	13.958253	-11.552474	17.674449	-7.802773	20.541468	-7.776935	18.077651	0.358353	31.616847	0.803006	19.881296	2.990130	16.068021	2.511458	13.369547	5.447045	9.174716	4.933449	10.861761	3.291236	11.396027	2.150900	9.912313	-0.391050
-0.491869	0.000000	3.168564	4.155536	0.844805	-2.880373	4.633651	1.817227	1.138130	0.065085	3.690622	4.594867	7.517518	6.920054	6.575861	6.326660	2.863736	9.931550	0.803006	22.013262	0.209635	11.058072	-3.482998	5.929771	-5.915998	8.377458	-3.539986	4.644796	-7.302689	8.336433	-9.473122	2.069878	-1.320054	1.978016
1.905391	0.000000	-0.134448	-8.150620	3.233707	-2.447554	10.339481	-8.489470	10.012681	-12.104043	13.503903	-7.289532	19.300119	-7.002908	21.333992	-7.862377	18.057844	-2.682971	19.881296	0.209635	28.185795	0.119886	16.416342	-0.272037	10.899075	4.523000	10.265763	-0.502525	10.989896	2.386787	11.317871	1.700695	13.488690	0.672415
-1.813168	0.000000	4.690717	0.988914	4.369418	-3.256301	4.832122	-5.531076	6.603117	0.137591	8.804681	0.015994	7.063995	2.588482	7.203679	5.764041	7.305098	9.853700	2.990130	11.058072	0.119886	21.689106	3.537047	9.015284	-0.728800	9.366748	-1.485453	10.420374	-1.257235	6.157875	-3.241450	5.595749	-2.788256	4.191160
0.773089	0.000000	4.234944	-2.860168	6.022611	-4.855245	4.525397	-8.085166	6.874206	-9.274652	13.598168	-8.616023	13.398964	-8.943677	14.434404	-5.412167	15.916003	-4.715622	16.068021	-3.482998	16.416342	3.537047	26.955640	-2.459009	13.098616	1.566285	13.995923	4.326297	13.918884	4.690130	9.844352	3.093299	9.982484	2.810510
-5.126640	0.000000	-1.230607	1.333956	2.510907	-5.385777	0.877365	-0.927078	4.298605	2.681466	4.161331	4.615354	3.413394	2.070377	7.491766	3.733608	0.893195	6.856344	2.511458	5.929771	-0.272037	9.015284	-2.459009	23.532528	-1.625806	10.599378	-0.197463	10.721077	-5.651394	8.444767	-4.658499	2.868036	-6.176339	1.303471
-4.121239	0.000000	2.590013	-2.671475	3.263278	-4.498423	2.634353	-4.625597	6.746730	-6.369216	7.510700	-7.794152	8.129332	-4.707934	10.829463	-6.155349	12.928594	-4.206597	13.369547	-5.915998	10.899075	-0.728800	13.098616	-1.625806	24.906325	-1.775231	12.428889	4.872545	14.423391	-0.727473	13.442330	0.830599	9.697017	3.772212
7.345473	0.000000	0.722433	-4.943596	1.578923	0.494828	3.126863	-3.068339	4.485678	-1.812028	3.909205	0.084934	7.011633	1.085545	7.468232	3.195882	3.034848	10.196492	5.447045	8.377458	4.523000	9.366748	1.566285	10.599378	-1.775231	21.285138	-1.298977	10.862362	-2.392584	5.550817	-3.306598	5.046157	-1.472935	4.610547
-3.124154	0.000000	1.676322	0.238075	4.228563	-3.666145	2.471676	-5.192428	2.380183	-4.648010	6.622026	-3.271126	8.543376	-5.737148	9.579487	-4.939000	9.773677	-5.072576	9.174716	-3.539986	10.265763	-1.485453	13.995923	-0.197463	12.428889	-1.298977	21.735758	0.596654	12.609239	2.667704	9.690441	3.621539	11.421488	1.194153
-1.087904	0.000000	2.721939	1.852948	5.568028	-3.270731	2.714082	-0.943159	3.845288	1.634455	6.653753	0.328263	5.602169	1.284678	4.448560	4.131424	4.481489	6.548876	4.933449	4.644796	-0.502525	10.420374	4.326297	10.721077	4.872545	10.862362	0.596654	25.509630	-0.964341	8.238936	-3.093592	10.667025	-4.265421	8.100078
2.481014	0.000000	2.360585	-1.251503	1.200807	-0.618006	2.407798	-5.769059	4.027171	-3.731599	7.982007	-6.716900	4.977997	-5.329027	7.138358	-4.505222	10.229229	-4.266338	10.861761	-7.302689	10.989896	-1.257235	13.918884	-5.651394	14.423391	-2.392584	12.609239	-0.964341	24.745093	-0.679235	13.073658	0.392149	12.389759	2.660749
-3.544937	0.000000	3.264069	5.089384	1.003804	-3.990932	0.276957	2.093710	-0.409180	1.026197	3.649361	3.843927	2.885170	1.520375	3.967077	3.661579	1.684698	2.393794	3.291236	8.336433	2.386787	6.157875	4.690130	8.444767	-0.727473	5.550817	2.667704	8.238936	-0.679235	20.280828	-5.630375	7.290098	-3.335976	7.007299
1.890617	0.000000	0.565738	-4.919929	4.302852	0.242526	3.121723	-4.981310	5.035040	-6.037280	4.654811	-7.193831	4.051328	-5.412770	6.299385	-5.349201	7.127703	-3.515849	11.396027	-9.473122	11.317871	-3.241450	9.844352	-4.658499	13.442330	-3.306598	9.690441	-3.093592	13.073658	-5.630375	22.735367	0.766556	13.327819	0.936415
-0.210882	0.000000	-1.213365	-0.131069	0.699825	3.811669	-0.006395	2.895958	-2.504031	-1.841068	-0.344095	-0.350687	-1.482292	0.588772	-1.216342	2.425025	-0.149946	4.372171	2.150900	2.069878	1.700695	5.595749	3.093299	2.868036	0.830599	5.046157	3.621539	10.667025	0.392149	7.290098	0.766556	20.778211	-1.660362	10.992794
1.570661	0.000000	2.752606	-3.074151	3.282153	-0.014775	6.235704	-4.294292	4.462627	-6.022044	5.774271	-4.095044	9.348978	-3.254142	8.999563	-3.787340	7.355793	-1.825848	9.912313	-1.320054	13.488690	-2.788256	9.982484	-6.176339	9.697017	-1.472935	11.421488	-4.265421	12.389759	-3.335976	13.327819	-1.660362	18.814109	-1.137644
1.901420	0.000000	0.712551	0.331934	0.510452	3.476825	1.030245	5.679723	-1.555508	1.478678	-2.704656	0.082612	-0.450728	2.969574	-1.732183	3.352940	-0.571237	0.923263	-0.391050	1.978016	0.672415	4.191160	2.810510	1.303471	3.772212	4.610547	1.194153	8.100078	2.660749	7.007299	0.936415	10.992794	-1.137644	17.188890
SB
0.073946	0.530086	0.036330	0.033151	0.030377	0.016770	0.019008	0.013897	0.008615	0.011690	0.002751	0.013650	0.000170	0.017285	0.000015	0.023998	0.000192	0.041607	0.000549	0.052535	0.000210	0.054492	0.000009	0.062459	0.000227	0.066721	0.000686	0.061957	0.000233	0.059045	0.000244	0.053038	0.000002	0.047483
0.530086	0.000000	0.843963	0.298111	0.814254	0.358287	0.749851	0.372325	0.673858	0.384339	0.609206	0.373609	0.549215	0.355931	0.524546	0.328509	0.510118	0.274673	0.496531	0.248865	0.509186	0.244663	0.525669	0.228629	0.552236	0.220681	0.568902	0.229593	0.552565	0.235301	0.553084	0.247774	0.528293	0.260267
0.036330	0.843963	0.081871	0.007491	0.072801	0.001154	0.054474	0.000500	0.035474	0.000159	0.021896	0.000454	0.011783	0.001292	0.008411	0.003527	0.006672	0.011761	0.005199	0.017870	0.006566	0.019019	0.008554	0.023837	0.012229	0.026496	0.014814	0.023527	0.012278	0.021746	0.012355	0.018164	0.008892	0.014977
0.033151	0.298111	0.007491	0.000841	0.148508	0.006655	0.121764	0.008685	0.092353	0.010600	0.069445	0.008882	0.050220	0.006337	0.042958	0.003154	0.038901	0.000050	0.035215	0.000329	0.038644	0.000500	0.043280	0.001509	0.051137	0.002230	0.056294	0.001431	0.051237	0.001018	0.051395	0.000370	0.044035	0.000047
0.030377	0.814254	0.072801	0.148508	0.080646	0.000392	0.061287	0.000067	0.041011	0.000002	0.026289	0.000051	0.015059	0.000474	0.011210	0.002045	0.009187	0.008890	0.007443	0.014283	0.009062	0.015312	0.011375	0.019663	0.015562	0.022085	0.018463	0.019382	0.015618	0.017769	0.015705	0.014546	0.011764	0.011710
0.016770	0.358287	0.001154	0.006655	0.000392	0.011859	0.141577	0.014523	0.109705	0.016973	0.084590	0.014778	0.063211	0.011434	0.055029	0.006970	0.050424	0.001185	0.046215	0.000084	0.050132	0.000025	0.055393	0.000133	0.064239	0.000396	0.070005	0.000111	0.064351	0.000021	0.064528	0.000066	0.056248	0.000420
